www.nydailynews.com,2
www.myfoxny.com,1
www.nytimes.com,1
www.nbcnewyork.com,2
nypost.com,2
www.ny1.com,1
newyork.cbslocal.com,1
www.latimes.com,2
www.dailynews.com,1
ktla.com,6
abclocal.go.com,38
losangeles.cbslocal.com,6
www.myfoxla.com,1
www.chicagotribune.com,2
www.myfoxchicago.com,1
www.nbcchicago.com,1
wgntv.com,1
chicago.cbslocal.com,1
www.khou.com,2
www.myfoxhouston.com,1
www.click2houston.com,2
www.chron.com,2
houston.cbslocal.com,1
www.philly.com,1
www.nbcphiladelphia.com,2
www.myfoxphilly.com,1
philadelphia.cbslocal.com,1
www.phillydailynews.com,1
www.inquirer.com,1
www.azcentral.com,11
www.myfoxphoenix.com,2
www.abc15.com,6
www.kpho.com,3
www.azfamily.com,6
www.phoenixnewtimes.com,1
www.ksat.com,1
www.mysanantonio.com,2
www.kens5.com,1
www.expressnews.com,1
www.foxsanantonio.com,1
news4sanantonio.com,1
www.legacy.com,10
www.10news.com,3
www.cbs8.com,1
www.nbcsandiego.com,1
www.utsandiego.com,6
fox5sandiego.com,3
www.kusi.com,1
www.dallasnews.com,10
www.wfaa.com,7
www.myfoxdfw.com,4
www.nbcdfw.com,4
dfw.cbslocal.com,5
www.star-telegram.com,3
www.dallasobserver.com,1
www.mercurynews.com,4
www.nbcbayarea.com,1
www.ktvu.com,3
www.topix.com,85
www.kvue.com,1
kxan.com,1
www.myfoxaustin.com,1
www.statesman.com,1
austin.twcnews.com,1
www.keyetv.com,1
www.facebook.com,35
www.kaaltv.com,1
www.news4jax.com,1
www.actionnewsjax.com,1
www.firstcoastnews.com,1
www.fox30jax.com,1
jacksonville.com,2
www.bradenton.com,1
www.jdnews.com,1
www.wthr.com,1
www.theindychannel.com,1
fox59.com,1
wishtv.com,1
www.indystar.com,2
bleacherreport.com,1
www.ibj.com,1
www.sfgate.com,1
sanfrancisco.cbslocal.com,2
www.sfexaminer.com,1
www.sfchronicle.com,1
www.10tv.com,1
www.nbc4i.com,1
abc6onyourside.com,1
www.dispatch.com,1
www.myfox28columbus.com,1
www.wtvm.com,1
www.nbcnews.com,6
www.thisweeknews.com,1
www.wsoctv.com,1
www.wcnc.com,1
www.wbtv.com,1
www.charlotteobserver.com,2
www.wccbcharlotte.com,2
charlotte.twcnews.com,1
www.detroitnews.com,1
www.myfoxdetroit.com,1
www.clickondetroit.com,2
www.freep.com,1
www.wxyz.com,1
www.mlive.com,6
www.kvia.com,1
www.elpasotimes.com,2
www.ktsm.com,1
www.kfoxtv.com,2
www.kdbc.com,1
www.wmctv.com,1
www.myfoxmemphis.com,1
wreg.com,1
www.localmemphis.com,1
www.commercialappeal.com,1
www.memphisdailynews.com,1
www.boston.com,1
www.myfoxboston.com,1
www.wcvb.com,1
www.whdh.com,1
boston.cbslocal.com,2
www.bostonglobe.com,1
bostonherald.com,1
www.komonews.com,1
seattletimes.com,1
www.king5.com,4
www.kirotv.com,1
q13fox.com,2
www.seattlepi.com,2
www.9news.com,2
www.thedenverchannel.com,2
www.denverpost.com,3
denver.cbslocal.com,2
kdvr.com,1
www.huffingtonpost.com,2
www.nbcwashington.com,1
www.washingtonpost.com,2
www.wjla.com,1
www.washingtontimes.com,1
www.myfoxdc.com,1
www.wusa9.com,1
www.wtop.com,1
www.newschannel5.com,1
www.wsmv.com,1
www.wkrn.com,1
www.tennessean.com,1
fox17.com,1
nashvillecitypaper.com,1
www.bizjournals.com,10
www.wbaltv.com,1
www.baltimoresun.com,1
baltimore.cbslocal.com,2
www.abc2news.com,2
www.foxbaltimore.com,1
www.wbal.com,1
www.whas11.com,1
www.wlky.com,1
www.wave3.com,1
www.wdrb.com,1
www.courier-journal.com,2
www.youtube.com,1
www.katu.com,1
koin.com,1
www.kgw.com,3
www.kptv.com,1
www.oregonlive.com,3
www.wmtw.com,1
portlandtribune.com,1
newsok.com,1
www.news9.com,1
www.koco.com,1
kfor.com,1
www.okcfox.com,1
www.oklahoman.com,1
www.cbssports.com,1
www.todaystmj4.com,1
fox6now.com,1
www.jsonline.com,1
www.wisn.com,2
www.cbs58.com,1
www.jrn.com,5
www.620wtmj.com,1
www.fox5vegas.com,5
www.ktnv.com,2
www.8newsnow.com,2
www.mynews3.com,3
www.lasvegassun.com,4
www.kob.com,1
krqe.com,1
www.koat.com,2
www.abqjournal.com,2
kasa.com,1
www.kgun9.com,1
www.kvoa.com,1
azstarnet.com,1
www.tucsonnewsnow.com,1
www.fresnobee.com,3
www.kmph-kfre.com,1
www.localwireless.com,2
colleges.usnews.rankingsandreviews.com,5
www.news10.net,3
www.sacbee.com,2
fox40.com,3
www.kcra.com,5
sacramento.cbslocal.com,2
www.newsreview.com,2
www.presstelegram.com,2
www.gazettes.com,1
lbpost.com,1
www.lbreport.com,1
www.kctv5.com,2
www.kmbc.com,1
fox4kc.com,1
www.kansascity.com,2
www.kshb.com,2
www.eastvalleytribune.com,5
www.emergencyemail.org,4
wavy.com,6
www.wvec.com,4
pilotonline.com,3
www.dailypress.com,5
wtkr.com,2
hamptonroads.com,2
www.wsbtv.com,1
www.myfoxatlanta.com,1
www.11alive.com,1
www.cbsatlanta.com,1
www.ajc.com,3
atlanta.cbslocal.com,1
www.krdo.com,1
www.kktv.com,1
www.koaa.com,1
gazette.com,1
www.fox21news.com,2
www.wral.com,3
www.wncn.com,4
www.newsobserver.com,4
www.northraleighnews.com,1
www.ketv.com,1
www.wowt.com,1
www.kmtv.com,1
www.kptm.com,1
www.omaha.com,2
www.wsvn.com,4
www.local10.com,2
www.nbcmiami.com,3
www.miamiherald.com,5
miami.cbslocal.com,3
www.miaminewtimes.com,1
www.insidebayarea.com,3
twitter.com,5
www.theoaklandpress.com,1
www.newson6.com,1
www.ktul.com,1
fox23.com,1
www.kjrh.com,1
www.tulsaworld.com,2
www.krmg.com,1
www.kare11.com,2
www.startribune.com,2
www.myfoxtwincities.com,2
kstp.com,2
minnesota.cbslocal.com,2
www.twincities.com,2
www.citypages.com,1
www.cleveland.com,3
www.newsnet5.com,2
www.19actionnews.com,1
www.wkyc.com,1
fox8.com,4
www.kansas.com,1
www.kwch.com,1
www.kake.com,1
ksn.com,1
www.foxkansas.com,1
www.arlnow.com,1
www.arlingtonvoice.com,1
news.arlingtonva.us,1
www.nola.com,3
www.wwltv.com,1
www.fox8live.com,1
www.wdsu.com,2
wgno.com,1
abcnews.go.com,3
www.theneworleansadvocate.com,1
www.turnto23.com,2
www.bakersfieldnow.com,1
www.bakersfield.com,1
www.bakersfieldcalifornian.com,3
www.kerngoldenempire.com,1
www.baynews9.com,2
tbo.com,2
www.myfoxtampabay.com,1
www.tampabay.com,3
www.wtsp.com,3
www.abcactionnews.com,1
www.wfla.com,1
www.kitv.com,2
www.hawaiinewsnow.com,1
www.staradvertiser.com,1
